ffffffffffffffc00000000000000000	00000000000000000000000000000000
ffffffffffffffe00000000000000000	00000000000000000000000000000000
fffffffffffffff00000000000000000	00000000000000000000000000000000
fffffffffffffff80000000000000000	00000000000000000000000000000000
fffffffffffffffc0000000000000000	00000000000000000000000000000000
fffffffffffffffe0000000000000000	00000000000000000000000000000000
ffffffffffffffff0000000000000000	00000000000000000000000000000000
ffffffffffffffff8000000000000000	00000000000000000000000000000000
ffffffffffffffffc000000000000000	00000000000000000000000000000000
ffffffffffffffffe000000000000000	00000000000000000000000000000000
fffffffffffffffff000000000000000	00000000000000000000000000000000
fffffffffffffffff800000000000000	00000000000000000000000000000000
fffffffffffffffffc00000000000000	00000000000000000000000000000000
fffffffffffffffffe00000000000000	00000000000000000000000000000000
ffffffffffffffffff00000000000000	00000000000000000000000000000000
ffffffffffffffffff80000000000000	00000000000000000000000000000000
ffffffffffffffffffc0000000000000	00000000000000000000000000000000
ffffffffffffffffffe0000000000000	00000000000000000000000000000000
fffffffffffffffffff0000000000000	00000000000000000000000000000000
fffffffffffffffffff8000000000000	00000000000000000000000000000000
fffffffffffffffffffc000000000000	00000000000000000000000000000000
fffffffffffffffffffe000000000000	00000000000000000000000000000000
ffffffffffffffffffff000000000000	00000000000000000000000000000000
ffffffffffffffffffff800000000000	00000000000000000000000000000000
ffffffffffffffffffffc00000000000	00000000000000000000000000000000
ffffffffffffffffffffe00000000000	00000000000000000000000000000000
fffffffffffffffffffff00000000000	00000000000000000000000000000000
fffffffffffffffffffff80000000000	00000000000000000000000000000000
fffffffffffffffffffffc0000000000	00000000000000000000000000000000
fffffffffffffffffffffe0000000000	00000000000000000000000000000000
ffffffffffffffffffffff0000000000	00000000000000000000000000000000
ffffffffffffffffffffff8000000000	00000000000000000000000000000000
ffffffffffffffffffffffc000000000	00000000000000000000000000000000
ffffffffffffffffffffffe000000000	00000000000000000000000000000000
fffffffffffffffffffffff000000000	00000000000000000000000000000000
fffffffffffffffffffffff800000000	00000000000000000000000000000000
fffffffffffffffffffffffc00000000	00000000000000000000000000000000
fffffffffffffffffffffffe00000000	00000000000000000000000000000000
ffffffffffffffffffffffff00000000	00000000000000000000000000000000
ffffffffffffffffffffffff80000000	00000000000000000000000000000000
ffffffffffffffffffffffffc0000000	00000000000000000000000000000000
ffffffffffffffffffffffffe0000000	00000000000000000000000000000000
fffffffffffffffffffffffff0000000	00000000000000000000000000000000
fffffffffffffffffffffffff8000000	00000000000000000000000000000000
fffffffffffffffffffffffffc000000	00000000000000000000000000000000
fffffffffffffffffffffffffe000000	00000000000000000000000000000000
ffffffffffffffffffffffffff000000	00000000000000000000000000000000
ffffffffffffffffffffffffff800000	00000000000000000000000000000000
ffffffffffffffffffffffffffc00000	00000000000000000000000000000000
ffffffffffffffffffffffffffe00000	00000000000000000000000000000000
fffffffffffffffffffffffffff00000	00000000000000000000000000000000
fffffffffffffffffffffffffff80000	00000000000000000000000000000000
fffffffffffffffffffffffffffc0000	00000000000000000000000000000000
fffffffffffffffffffffffffffe0000	00000000000000000000000000000000
ffffffffffffffffffffffffffff0000	00000000000000000000000000000000
ffffffffffffffffffffffffffff8000	00000000000000000000000000000000
ffffffffffffffffffffffffffffc000	00000000000000000000000000000000
ffffffffffffffffffffffffffffe000	00000000000000000000000000000000
fffffffffffffffffffffffffffff000	00000000000000000000000000000000
fffffffffffffffffffffffffffff800	00000000000000000000000000000000
fffffffffffffffffffffffffffffc00	00000000000000000000000000000000
fffffffffffffffffffffffffffffe00	00000000000000000000000000000000
ffffffffffffffffffffffffffffff00	00000000000000000000000000000000
ffffffffffffffffffffffffffffff80	00000000000000000000000000000000
ffffffffffffffffffffffffffffffc0	00000000000000000000000000000000
ffffffffffffffffffffffffffffffe0	00000000000000000000000000000000
fffffffffffffffffffffffffffffff0	00000000000000000000000000000000
fffffffffffffffffffffffffffffff8	00000000000000000000000000000000
fffffffffffffffffffffffffffffffc	00000000000000000000000000000000
fffffffffffffffffffffffffffffffe	00000000000000000000000000000000
ffffffffffffffffffffffffffffffff	00000000000000000000000000000000
